2023-01-04 19:34:12,544 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2023-01-04 19:41:21,306 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-01-04 19:41:21,306 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-build-api-0.0.7.jar
2023-01-04 19:41:21,306 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-cipher-2.0.jar
2023-01-04 19:41:21,306 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-classworlds-2.6.0.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-component-annotations-2.1.0.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-interpolation-1.26.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-sec-dispatcher-2.0.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-utils-3.3.1.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-file-3.5.1.jar
2023-01-04 19:41:21,307 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-provider-api-3.5.1.jar
2023-01-04 19:41:21,310 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [10])
2023-01-04 19:41:21,317 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/amaan/.p2/pool/plugins/com.google.guava_30.1.0.v20221112-0806.jar
2023-01-04 19:41:21,317 [Worker-14: Launching mavenrun-601793d6-d169-4add-bce5-2346598ccd84] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [907])
